Family/kid friendly,Air conditioning,Carbon monoxide detector,TV,Lock on bedroom door,Fire extinguisher,Buzzer/wireless intercom,Free parking on premises,Laptop friendly workspace,Shampoo,Pets allowed,Hangers,Internet,Cable TV,First aid kit,Essentials,Hair dryer,Elevator,Smoke detector,Iron,review_score_category,log_price
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,4.31748811353631
0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,high,4.07753744390572
0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,high,5.010635294096256
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,high,4.382026634673881
1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,high,5.3706380281276624
1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,5.187385805840755
0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,4.382026634673881
1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.605170185988092
0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.174387269895637
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,high,5.393627546352364
0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,high,4.31748811353631
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,high,5.214935757608987
0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,low,4.007333185232471
0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,high,4.382026634673881
0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,high,3.912023005428147
1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.010635294096256
1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,high,3.688879454113936
1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,high,4.605170185988092
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,mid,4.605170185988092
0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.605170185988092
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,5.0369526024136295
1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,4.934473933130692
1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,high,6.569481420414296
1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.700443573390688
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,high,4.382026634673881
1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.976733742420574
1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,high,5.6167710976665735
0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,high,4.605170185988092
1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,high,5.703782474656202
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,mid,4.007333185232471
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,high,3.555348061489413
1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,high,5.272999558563747
1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.0943445622221
0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,high,4.007333185232471
1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,5.298317366548036
1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,high,5.298317366548036
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,high,5.010635294096256
1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,high,4.90527477843843
0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,high,4.605170185988092
0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,4.934473933130692
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,high,4.143134726391533
1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.553876891600541
0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,high,4.382026634673881
0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,high,5.703782474656202
1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,high,4.356708826689592
0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,high,5.416100402204419
1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,high,4.343805421853683
1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,high,4.672828834461906
0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.31748811353631
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,high,4.941642422609304
0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.272999558563747
0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,high,4.07753744390572
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,high,5.857933154483459
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,high,3.737669618283368
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,high,4.0943445622221
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,mid,3.737669618283368
0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,high,4.605170185988092
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,high,5.010635294096256
1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,high,4.382026634673881
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,6.38856140554563
0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,high,5.4380793089231965
0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.653960350157523
1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,high,4.672828834461906
1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,5.14166355650266
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.241747015059644
1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,high,4.605170185988092
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,high,4.0943445622221
1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,high,6.309918278226516
0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,high,4.248495242049359
0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,high,4.174387269895637
1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,high,4.174387269895637
1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,high,5.1298987149230735
1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.007333185232471
0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,high,5.220355825078324
0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,high,4.189654742026425
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,high,4.0943445622221
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.605170185988092
0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,high,5.288267030694535
1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,high,3.555348061489413
1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,high,6.163314804034643
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,high,3.7612001156935615
1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,high,5.1929568508902095
0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,high,5.010635294096256
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,high,4.976733742420574
1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,high,5.3706380281276624
0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,high,3.555348061489413
1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,high,5.752572638825632
0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,high,5.1647859739235145
1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,high,5.043425116919247
0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,high,5.1647859739235145
1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.075173815233828
1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,5.181783550292085
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,high,4.248495242049359
1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,high,5.521460917862246
0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.48863636973214
1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.4998096703302615
0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.997212273764115
0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,high,4.700480365792417
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,high,4.356708826689592
0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,high,3.49650756146648
1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,mid,5.700443573390688
1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,high,4.59511985013459
1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,high,5.393627546352364
0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,high,4.0943445622221
0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,high,4.174387269895637
1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,mid,4.859812404361672
1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,high,3.912023005428147
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,high,4.248495242049359
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,mid,4.248495242049359
1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,high,4.897839799950911
1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,high,5.272999558563747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,high,3.828641396489095
0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,high,3.737669618283368
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,5.293304824724492
0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,5.003946305945459
1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,high,5.4380793089231965
1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,high,5.1929568508902095
0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,high,4.23410650459726
1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,high,5.068904202220232
0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,high,4.02535169073515
1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,high,5.272999558563747
1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,high,5.796057750765373
0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.653960350157523
1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.214935757608987
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,high,4.465908118654584
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,high,5.416100402204419
0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,4.867534450455582
1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,high,4.31748811353631
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,high,4.700480365792417
1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,high,4.48863636973214
0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,high,4.23410650459726
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.605170185988092
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,high,5.043425116919247
1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,high,4.867534450455582
0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,high,3.2958368660043287
1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,high,4.934473933130692
0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,high,5.181783550292085
1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,high,4.248495242049359
1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,high,4.219507705176107
1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,high,6.802394763324312
1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,mid,5.087596335232384
1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,high,5.66988092298052
1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,5.926926025970412
1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,high,4.174387269895637
1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,high,5.1647859739235145
0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,high,3.58351893845611
0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,high,4.204692619390967
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,high,3.80666248977032
0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,high,4.430816798843313
1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,high,5.908082938168932
0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,high,4.23410650459726
0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.703782474656202
1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,high,4.0943445622221
1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,high,4.787491742782046
0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,high,4.4998096703302615
0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,high,4.653960350157523
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,high,5.075173815233828
0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.700480365792417
1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,5.1647859739235145
0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,high,4.31748811353631
1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,high,6.194405391104673
1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,high,4.248495242049359
1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,high,4.31748811353631
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,high,5.262690188904887
0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,high,4.4998096703302615
1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,4.8283137373023015
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,high,4.634728988229637
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,high,5.010635294096256
0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,high,4.867534450455582
0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.574710978503383
1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,high,5.700443573390688
0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.553876891600541
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,high,5.8944028342648505
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.241747015059644
1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,high,5.556828061699537
1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,high,4.02535169073515
1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,high,4.553876891600541
1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,mid,5.010635294096256
0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,high,5.0369526024136295
0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,high,4.382026634673881
1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,high,4.07753744390572
1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,5.081404364984463
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,high,3.951243718581428
1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.7791234931115305
1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,high,4.605170185988092
1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.68697535633982
0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,high,3.7612001156935615
1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,high,4.7535901911063645
1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,high,4.867534450455582
1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,high,5.5174528964647065
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,high,4.0943445622221
0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,high,4.700480365792417
1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,high,5.857933154483459
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,high,4.74493212836325
1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,high,4.787491742782046
1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,high,4.74493212836325
0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,high,3.1780538303479458
0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,mid,5.521460917862246
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.988961416889862
0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,high,4.605170185988092
0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,high,4.48863636973214
0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,5.598421958998375
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mid,4.442651256490317
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,high,4.31748811353631
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,high,4.59511985013459
1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,high,6.214608098422191
0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,high,5.293304824724492
1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,high,4.553876891600541
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,high,4.59511985013459
1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,high,6.437751649736401
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,3.80666248977032
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,high,4.382026634673881
1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,high,5.768320995793773
1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.298317366548036
0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,high,4.31748811353631
0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,high,4.477336814478207
1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,high,4.787491742782046
1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,high,3.80666248977032
1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,high,4.867534450455582
1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,mid,4.934473933130692
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,high,4.90527477843843
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,5.1298987149230735
1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,high,4.382026634673881
0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,high,4.653960350157523
1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,high,4.8283137373023015
1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,high,5.272999558563747
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,mid,5.521460917862246
1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,5.1929568508902095
0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,high,5.068904202220232
1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,5.991464547107983
0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,high,3.912023005428147
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,high,4.3694478524670215
0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,low,4.4998096703302615
0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,high,4.867534450455582
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,high,5.017279836814924
1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,high,4.605170185988092
0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,5.010635294096256
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,high,5.1929568508902095
0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,high,3.912023005428147
1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,high,4.605170185988092
0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,5.1647859739235145
0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,5.010635294096256
0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,3.218875824868201
1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,high,4.219507705176107
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,high,4.867534450455582
0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,mid,4.007333185232471
1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,high,5.68697535633982
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,low,4.31748811353631
1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,high,5.416100402204419
1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,high,5.293304824724492
0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,mid,4.553876891600541
1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.736198448394496
1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,high,5.501258210544727
0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,5.003946305945459
1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,high,4.382026634673881
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,low,4.0943445622221
1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,high,5.416100402204419
1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,high,5.700443573390688
1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,high,4.59511985013459
1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,6.796823718274855
0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,high,4.382026634673881
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,high,3.610917912644224
0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,high,4.382026634673881
1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,5.298317366548036
1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,low,4.605170185988092
0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,high,4.59511985013459
1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,high,5.288267030694535
0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,high,5.1647859739235145
0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,high,4.442651256490317
1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.955827057601262
1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,5.416100402204419
1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,high,4.820281565605037
0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,3.912023005428147
1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,high,5.736572297479192
0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,high,4.31748811353631
